labels	text
O O O O O O O O O O	s1 , can you please again rephrase to me .
O O O O O O O O	you are awesome , i appreciate it .
O O O O O O O O O O O	find out what song this is and tell me the name
O O O O O B_house_place I_house_place	brighten the lights on the front porch
O O O O O B_person I_person	what is the latest on donald trump
O O B_device_type	turn on wemo
O O O O O O O O O O	check the events on calendar and delete the next event
O O O O O O	that is helpful , thanks .
O O O B_media_type O	please check my facebook account
O B_game_name I_game_name I_game_name	play papa pear saga
O O O O O O O O	is there a traffic jam on my route
O O O O O O	olly could you shut down .
O O O	lower lights please
O O O O O O O	is there any pending reminder for me
O O O O O O	what is my recent email activity
O O O O O O O O B_device_type I_device_type	how do i set the timer on my coffee machine
O O O O O O O B_business_name	give me the opening stock price of sony
O O O O O O O O O O O O O O	tell me if five hundred and forty is subtracted seven time by twenty eight
O O O O O O B_relation O	what was the last thing my mom said
O O	lights on
O O B_business_name O	what is amazon worth
O O O O O O	what 's up with my order
O O O O O O O O O O O O	can you send an email for me to a new email address
O O O O O O	it was amazing , olly .
O O O O O O O O O O O	who has written to me or mentioned me in social media
O O O O O O	please explain again to me .
U_media_type B_business_name O O O O O O O O O O O O O	tweet @bobburgers they screwed up my order and i had to wait an extra hour
O O O O O B_business_name I_business_name I_business_name O O O	i want to go to bank of america give me directions
O O O O	delete the following list
O O O O B_business_type I_business_type O O	are there any good pizza places around here
O O B_transport_type O	call a taxi company
O O B_place_name	directions to sainsburys
O O O O B_app_name O	save this channel on pandora please
O O O B_personal_info I_personal_info	tell me the landline number
O O O O O O O B_house_place	please turn off the lights in this room
O O O O O O O O O B_date	hey olly make sure my calendar is completely clear tomorrow
O O O O	turn up the lights
O O O B_event_name I_event_name I_event_name O B_time I_time B_date	remind me to meet with steve at one pm tomorrow
O O O O O O O B_timeofday	how many things do i have planned tonight
O O O O O O	anything is ok to me .
O O	read email
O O O B_radio_name	play news in fm
O O O O O O O O B_transport_type O	visit metronorth dot com to help me purchase train tickets
O O O O O O O O	are there any alarms set what are they
O O	open radio
O O O O O O	how many cups in a quart
O O O O O O B_place_name	how long until we get to chicago
O O B_event_name O B_place_name	show me concerts in sacramento
O O O O O O	what is the definition of this
O O O O O B_person I_person	give me the news on donald trump
O O O O O O O O O O O O	i need to keep two toddlers busy tell me what to do
O O O O B_news_topic I_news_topic	tell me about the presidential race
O O B_transport_type O O B_date I_date I_date I_date O B_place_name I_place_name O B_place_name I_place_name I_place_name	buy a train ticket for one week from now from new york to las vegas nevada
O O B_transport_type O O B_place_name I_place_name I_place_name B_time I_time	book a train ticket to charleston west virginia eight am
O O	celeb news
O O O O O O	save this song as my favorite
O O O O O O O	are there any alarms set right now
O O O O O O	can i take food home here
O O O O O O	olly that would be all .
B_player_setting I_player_setting B_audiobook_name I_audiobook_name I_audiobook_name I_audiobook_name O O O	start reading fifty shades of grey from chapter four
O O O O O B_device_type I_device_type	please increase the light of table lamp
O O	speak quieter
O O B_food_type I_food_type O	search for gluten free menus
O O O O B_device_type I_device_type	please turn on my coffee pot
O O B_event_name O B_time I_time	write down meeting at seven pm
O O O O O O	let me know the alarm time
O B_transport_type O O	book train best deal
O O O O O O	could you describe that object please
O O O O O O B_date O B_business_name	have stocks gone up or down today for walmart
O O O O O O	start playing my most recent podcast
O O O O O O O B_date I_date	save the last radio stations of the last month
O O O	tell a joke
O O O O O O O O O O	i would like you to check the question please .
O O B_house_place O	switch off kitchen lights
O O O O B_event_name I_event_name O B_date I_date	please check on the rock concerts scheduled this weekend
O O O O O B_timeofday	how bad is traffic this morning
O O O B_time I_time B_transport_type O B_place_name	please book the five pm train to rockville
O	silent
O O O O O O B_place_name I_place_name	what is the average speed on main highway
O O O O O O B_device_type	play for me american idol on television
O B_list_name O O	remove grocery list please
O O O O B_transport_type O B_time I_time	please reserve the next taxi a nine am
O O B_currency_name O O O B_currency_name	how many rupies are in a dollar
O O O O O O O O O	s2 , i was not clear about it .
O O O O O	will you replay please .
O O O	delete item four
O O O B_transport_type O B_time I_time	i need a cab in thirty minutes
O O O B_food_type I_food_type O B_business_name I_business_name I_business_name	order me a cheese burger from tommy 's burgers
O O O O B_radio_name I_radio_name I_radio_name I_radio_name I_radio_name	play the radio station rock one hundred and eight
O O O O O O O B_date	show me the stock prices of target today
O O O O O O O O	what alarms do i have set right now
O O B_game_name	lets play pinball
O O O B_definition_word I_definition_word I_definition_word O O	how would the volkswagen golf car look like
O O O O O B_color_type O	change the light color to black light
O O B_event_name O O O B_date I_date	recommend a movie which is released last Friday
O O O O O B_time I_time	is there an alarm for ten am
O O O O O	what s the weather like
O B_transport_agency O O B_place_name	book uber from my home
O O O B_transport_type O O B_place_name O B_place_name B_timeofday	is there any train plying from pune to mumbai tonight
O O O O O O	can you please confirm detail .
O O O O O O O O B_currency_name	is now a good time to sell some euros
O O O B_transport_type	book me a cab
O O O O O	what is glass made of
O O O O B_device_type I_device_type I_device_type	please turn off the wemo plug socket
O O B_event_name O	when the meeting start
O O B_food_type O O O	will the pizza be here soon
O O O B_definition_word I_definition_word	can you define conservative politics
O O B_email_folder O O	check by inbox for me
O O O B_device_type I_device_type O O	please make the smart socket turn off
O O O O O O O O B_currency_name I_currency_name O B_currency_name	please let me know the exchange rate between indian rupees and us
O O O O O O O O	please keep everything i have on this song
O B_food_type O	order chinese food
O O O	the current news
O O O O O O	can we turn up the lights
O O O O O	list the lists i have
O O O B_transport_type O O B_place_name	i need a taxi to go home
O O O O O O O O B_timeofday	when will my alarm go off in the morning
O O O O O O O O	save my opinion on the currently playing song
O O B_weather_descriptor I_weather_descriptor I_weather_descriptor B_date O O O	it looks sunny and clear today is that true
O O B_house_place I_house_place O O B_color_type O B_color_type	change the media room lights from purple to green
O B_date I_date I_date I_date I_date O B_event_name I_event_name	flag two day after this day as my holiday
O O O O O O O O O O O O	i am sorry but you have messed up with my request .
O O O	delete that item
O O O O O O O O B_relation	do i have any new emails from my dad
O O O O O O O O	i am not clear about last sentence .
O B_time_zone B_place_name I_place_name	current time new york
O O O O B_weather_descriptor O O B_date I_date I_date O B_place_name	is it going to rain in the next few days in tucson
O O O O O O	give me directions for the place
O O O O O O O	please speak one more time again .
O O O O O O O	that 's all , just stop .
O O O O O O	add this new email with contact
O O O B_color_type O B_color_type	change lights from red to blue
O O O O O O O O O O O O	i think you have made a mistake , please rectify this .
O O O B_person O O	reply wishes to john by email
O O B_order_type O O O O O B_order_type B_meal_type	schedule a delivery from food at the nearby takeaway diner
U_event_name B_date O	meeting july calendar
O O O O O O O B_currency_name O O B_currency_name O	what is the exchange rate between the dollar and the euro currently
O O O O O O O O B_date	tell me what is on my calendar for tomorrow
O O O O O B_event_name I_event_name	meeting update my calendar to reflect meeting
O O O O B_food_type I_food_type I_food_type I_food_type O O O O O O O B_drink_type O O O	order a twelve piece honey mustard wing combo with seasonimg altnon the fries and a sprite as the drink
O O	include this
O O O	start the radio
O O O O O B_place_name O	what is the time in canada now
O O B_time I_time	mute for one hour
O O O O B_song_name I_song_name I_song_name I_song_name	i want to hear play that funky music
O O O O O O O O O	please read out all the alarms that are set
O O B_transport_type O O B_place_name O B_date I_date	buy a train ticket to cleveland for april fourteenth
O O O O B_game_name	i want to play blackjack
O B_email_folder	open inbox
O O O O	look at my email
O O O O O O O O B_timeofday	check if i have set any alarm for morning
O O O O O O B_person	is there any new news on trump
O O O O O O O	what did you mean by it .
O O O	a joke please
O O O O B_currency_name O O B_currency_name	how much is five dollars worth in euros
O B_movie_name O O O O O	is logan a good movie to watch
B_artist_name I_artist_name O O	michael jackson family background
O O O O O O B_currency_name I_currency_name I_currency_name O B_currency_name	what is the exchange rate between u. s. d. and cad
O O O O O O O	that song was awesome can you repeat
O O B_transport_type O O O O B_place_name O B_time I_time I_time B_date	book a train ticket to arrive in cambridge by eight thirty pm today
O O O O O O O O B_date I_date	tell me what is on the schedule for july seventh
O O O O B_media_type	play only particular singer songs
O O O O O B_food_type O O O	how much longer until my pizza will be here
O O O O O O B_time I_time	show me my emails from the past hour
O O O O O O	how many cm make one foot
O O O O B_currency_name O B_currency_name I_currency_name	display exchange rate of euro to indian rupee
O O O B_color_type O	want to have vibrant colours
O O O O O O B_news_topic I_news_topic O B_place_name I_place_name	i want to know the latest local news of the city
O O B_business_type O O O O O	please list shops within one miles from me
O O O O	please turn socket off
O O O O B_transport_type O O B_place_name	find me a cheap train ticket for miamy
O B_player_setting O O B_podcast_descriptor I_podcast_descriptor O	please continue with the next podcast episode
O O B_weather_descriptor O O O B_date	will the temperature be in the today
O O O	please set reminder
O O O O O O O	yeah correct response to the command .
O O O B_definition_word O	describe what a poltergeist is
U_media_type O	audio start
O O O	update on email
O O O B_music_genre O O B_music_descriptor I_music_descriptor I_music_descriptor I_music_descriptor I_music_descriptor I_music_descriptor O O O B_player_setting I_player_setting	download the latest folk songs having rating of four star or above and play all without shuffle
O	automobiles
O O O O O O O O O	are there any accidents on my way to work
O O O O O O O O	oh it is nice one , olly .
O O O	go to radio
O O O O O O O	add this email to my address book
O O	silently adjust
O O O O O O O O O O B_date B_timeofday	just see for me the alarms that you have set today morning
O O O O O O O	check the status of my power usage
O O O	are you real
O O O O O B_currency_name I_currency_name O B_currency_name	which currency is greater the us dollar or yen
O O O O O O	what is happening to my order
O O O O O O O O	thanks , it 's perfect , olly .
O O O O O O O O	compare prices of dairy items in local shops
O O O O	please reduce the sound
O O B_house_place I_house_place	vacuum the mud room
O O O O O B_device_type I_device_type I_device_type	how do i start the robot vacuum cleaner
O O O O	overhead lights on please
O B_date O O O	checkout today alarm of meeting
O O O O O O O O O O O	who sings the song that i am listening to right now
O O O O O O O O O B_list_name O	could you open my list app and check for groceries please
O O O O	i want dimmer lights
O O O O	i need a coffee
O O O O O O B_news_topic	what is the latest news on sprint
O O O O O O O O B_time I_time B_event_name O B_timeofday I_timeofday	please tell me the main points of my two hundred meeting from this afternoon
O O O O O O	four divided by two equals two
O O O B_weather_descriptor B_date	will there be snow tomorrow
O B_event_name O B_date O B_time I_time	remove standup on Friday at ten am
O O O O O	please give me the time
O O O O B_weather_descriptor I_weather_descriptor B_date I_date	what will be the highest temperature this week
O O O	i need coffee
O O O O	tell me some joke
O O O O O O B_business_name	what 's the closing price of abc
O O O O O O B_person	did i receive a message from kevin
O O O	can turkeys fly
O O O	find weather report
O O O O O O B_device_type I_device_type	can you please turn off my wemo plug
O O O O O B_order_type I_order_type	can i get the food to go
O O O O O O O O O	can you watch a movie on netflix with me
O O O O O O	fantastic response to the command .
O O B_transport_type O O O B_transport_descriptor I_transport_descriptor O O B_date O B_time I_time	book a train ticket for one one way for this tuesday at nine am
O O O O O	any new emails for me
O B_definition_word	define forensic
O O O O B_person I_person B_event_name O O B_date I_date	is it true that susan 's birthday is on march first
O O B_relation I_relation O O O O O O	respond to mom 's mail message about the recipe site
O O O O O O O O	please will you check my last instruction .
O O B_food_type	what creates buttermilk
O O	delete alarm
O O O O O O B_business_name	give me the stock price of intel
O B_email_address I_email_address I_email_address O O O	add jpearsonjessica@gmail dot com to email contacts
O O O O B_event_name O O O O O O	notify me about the meetings over a period of some days
O O O B_list_name O	i have my clothes list
O B_weather_descriptor O O O B_place_name	how hot is it in miami
O O O O O O	brew me a cup of coffee
O O O B_transport_type O O O B_place_name I_place_name O B_date	i need a train ticket traveling to new york in may
O O B_date B_transport_type O O O B_place_name	buy me today train ticket to city leeds
O O B_device_type I_device_type I_device_type	switch on robot vacuum cleaner
O O O O O O B_place_name O B_place_name	what is the time difference between california and michegan
O O O O O B_event_name O O B_date I_date	hi olly please remove the birthday event on coming sunday
O O O O O	what are my available lists
O O B_date I_date O	what is today 's date
O B_currency_name O O O O O	is euro the best currency to trade
O O O B_business_name O	how much does bde cost
O O O O O O O O	s1 , again explain to me please .
O O O O O B_place_name	please provide current time in india
B_player_setting I_player_setting	change song
O O O O O O O O O O	is the traffic bad enough that i should leave early
O O O O O O O	i do n't quite catch that .
O O O O O B_list_name I_list_name O	add grocery shopping to my to do list
O O O	check in contacts
O O O O O O O O	play a song that will make me smile
O O O O O O O	you did n't get it correctly .
O B_person I_person O	play sam harris please
O O O O O	do i have alarms set
O O O O O O O O O	oops , that 's not the right response .
O B_relation O O O O O O O	email mom and ask how the weather is there
O O O O B_list_name O	remove milk from my grocery list
O O O O O O O O O	how much is remaining after subtracting four from eight
O O O O O	show me the dim colour
O O O B_time	wake me at daybreak
O O O O B_food_type B_business_type	where is the nearest italian restaurant
O O O O B_date O B_date O B_timeofday B_time I_time	set alarm of every tuesday of march month morning eight am
O O O B_date I_date	what is happening this weekend
O O O O O O O O O O O	please scan my social media and tell me what 's happening
O O O O O O O O B_place_name O O O O	what is the quickest way to my work downtown without hitting any traffic
O O O O O O O O O O	further elaborate me on what you have said please .
O O O O	save my spotify preferences
O O O O B_event_name O	remind me of this meeting soon
O O B_person I_person B_personal_info O	what 's june 's address nowadays
O O O O O O O O O O	i need you to remove item s from my list
O O O O O O O O O O O	is the alarm to the backdoor set and ready to go
O O O O O O O O	would you try what you said again .
O O O O O O B_artist_name I_artist_name O O O B_player_setting I_player_setting	find and queue all songs of kate perry and play all without shuffling
O B_playlist_name I_playlist_name I_playlist_name	play r and b
O O O O O	what is my next event
O O O	minimize the lights
O O B_audiobook_name I_audiobook_name O O O O	pick up wuthering heights where we left off
O O O O O O O O B_relation	have i got any new email from my company
O O O O O O O	can you remove that on my calendar
O B_music_genre I_music_genre O	run indian folk song
O O O O B_place_name O B_date I_date I_date O B_time I_time	please add shopping at mall on twenty six march at twelve pm
O O B_list_name I_list_name O	delete the famous actors list
O O O O O O O	anything would be okay with me .
O O O O B_weather_descriptor O B_date	is it going to rain on monday
O O O O O O O O O O	s2 , i can not catch up with you .
O O O O B_business_type	where is the closest bar
O O O O O O O O	would you elaborate again to me please .
O O B_person I_person B_personal_info I_personal_info	what is john 's last name
O O O O B_music_genre O	what is on my rap playlist
O O O O O O	are there any alarms currently set
O O O O O O O O	please repeat the last sentence from that book
O O O O O O O	this is not the correct answer .
O O O O B_list_name O	add eggs to my grocery list
O O O O B_weather_descriptor I_weather_descriptor I_weather_descriptor B_date	am i going to swim or work today
O O O O	turn the lights off
O O O O B_business_type I_business_type O O	what 's the best chicken place near me
O O B_food_type O B_business_name I_business_name	order one pizza from pizza hut
O O B_game_name	start play spider
O O O O O	who built the prado museum
O O O	get local events
O O O O O O O B_house_place	please turn on the lights in my house
O O O O B_list_name O B_date I_date	remove a list of accessories purchase last week
O O O O B_date I_date O O O B_relation	write an email about next week weather to my wife
O O O O B_house_place O O	can you turn my bathroom lights off
O O O O O O O O B_business_type	can i get the directions to the nearest bar
O O O O O O O O O	that does not matter for me , olly .
O O O O B_change_amount I_change_amount	please raise the lights to max
O O O O O B_place_name	what is the capital of china
O O O O B_podcast_name O	can you start my saved podcast
O O O O O	where is the event venue
O O O O B_business_name O O O O O	i do n't need tesco item any more delete it
O O O O B_date I_date I_date I_date	set a notification for june fifth every year
O O O O O O	please turn on my door lock
O O O O O O O	what is this person 's contact information
O O O O O O O O	would n't mind to choose any one .
O O O O	what 's worth watching
O O O	is traffic light
O O O O B_artist_name I_artist_name	play any song of arijit singh
O O O O O	anything would be good .
O O B_song_name I_song_name	play music true love
O O O O O O O	add the new email to my contacts
O O O O O	what are the upcoming reminders
O O	email friend
O O O O O O B_date	what is on the agenda for today
O O O O O O O O O O O B_relation	i would like my to write original romantic messages for my wife
O O O O O	please turn up the volume
O B_relation O O O B_business_type	a priest walks into a bar
O O O B_relation O O O	tell me my friends most recent update
O O O O O O	what is hair made up of
O O O O O B_transport_type O O B_place_name	what time does the last train arrive in dallas
O O O O O O O O	what are departure arrival times for this train
O O O O O O O O B_date	how many emails do i have from work today
O O O B_transport_agency	find the nearest uber
O O O O B_person I_person B_event_name I_event_name	when and where is june 's birthday party
O O O O O B_relation B_person O O O B_event_name O B_date	send an email to my assistant clara to cancel all appointments for tomorrow
O O O O O O O O O O O	thanks but i think you have gotten me not correct .
O O O O B_color_type	set the lights on blue
O O O O B_time I_time O B_date B_timeofday	the set alarm for nine pm on Thursday night
O O O O O	jump to the next podcast
O O O O O	add ketchup to the list
O O O O O O O	what music is being played right now
O O O O O O O	please check recent emails from new contact
O O O O O B_place_name I_place_name B_business_type I_business_type	show me reviews of my nearest location food court
O O O O O O O	you have understood my instructions exactly .
O O O O O	could you just cancel .
O O O O O O O O B_place_name I_place_name	just let me know about current traffic in carmen drive
O O	start cleaner
O O O	mute the sound
O O O O O O O O	what is the result of two by two
B_date I_date O B_person I_person B_event_name O	march one is susan 's birthday right
O O O O O O	delete that item from the list
O O O O	yeap excellent response .
O O O O	that is enough .
O O O O B_transport_type O O O	when does the last train from work leave
O O O O B_definition_word	look up the word snafu
O O B_playlist_name I_playlist_name O	play my midnight love playlist
O O O O O O	display volume strength on current track
O O O O O O O	please make me a cup of coffee
O O B_house_place I_house_place O B_change_amount I_change_amount I_change_amount	turn the living room lights to one percent
O O O B_device_type I_device_type	please activate my vacuum cleaner
O O O O O O O	please set alarm to my mobile phones
O B_media_type	latest tweets
O O O O	that 's confirmed .
O O O O O O O O	i do not think that was correct .
O O O O O O O	it is useful , thank you .
U_media_type	instagram
O O O B_time I_time O B_date I_date	set alarm at nine am on next sunday
O O B_house_place O B_change_amount I_change_amount	dim the garden light by half
O O O O B_business_type O B_place_name I_place_name	where is the best mechanic in eagle point
U_player_setting B_audiobook_author I_audiobook_author B_media_type	restart bill nye book
O O O O	i have a complaint
O O O O O B_player_setting	put the current song on repeat
O O O	cease operating lights
O O O O B_currency_name I_currency_name I_currency_name O B_currency_name	show exchange rate of u. s. d. and inr
O O O B_business_name O O	what is the netflix stock price
O O O O B_person	display recent email from john
O O O O O O O O O	wonderful work , you did well , olly .
O O O B_event_name O B_time I_time B_date O O O O O	cancel all my appointments after three pm today and inform me the details
O O O O O	which new emails were received
O O O O O O O O O B_date	what 's the weather supposed to be like on wednesday
O O O B_house_place O	please turn off kitchen light
O O O O O B_place_name I_place_name I_place_name	what time is it in new york city
O O O O B_time I_time	please set alarm at five pm
U_media_type O O O	tweet something for me
O O O O O O B_music_genre I_music_genre I_music_genre O	make a note please i like modern alternative rock music
O O B_house_place I_house_place O	turn off living room lights
O O O	vacuum the floor
O O O O O	please search for this word
O O O B_event_name I_event_name O B_person O B_date O B_time I_time	set reminder for tennis game with peter on Sunday at four pm
O O B_radio_name O O	play the urban radio station
B_person I_person	jane doe
O O O O	give me a joke
O O O O O	set the speakers to mute
O O O O O O O B_house_place	please turn off the light of the bathroom
O O O O	list all set alarms
O O O O O O O	please turn on all the outdoor lights
O O O O O O O O O B_radio_name I_radio_name	can you find the the preacher joe show on gospel radio
O	horoscope
O O O O O O O	please give me the latest feed updates
O O	my events
O O O O O O O O O O	you helped a lot , musch appreciated , olly .
O O B_business_type O O O O B_order_type O O O O	call the restaurant to see if the delivery is on the way
O O O O O O O O O O O	what is the name of the lead singer in this band
O O O O O O O O O O O O O B_place_name	should i go through the valley or on the ten to get to westwood
O O O O O	olly could you stop .
O O B_timeofday O	remove my morning alarm
O O O O	movies with good reviews
O O O O O B_currency_name O B_currency_name I_currency_name I_currency_name	what is the price of euro to u. s. d.
O O B_color_type O O O O O O	set colour blue for all lights of my house
O O B_business_type I_business_type	locate nearby dining places
O O O O O	would you shut up .
O O O B_device_type I_device_type O O B_house_place O O O O O	hey turn on disco lights in my apartment and let the party begin
O O O O O O O O	who is the music director of this song
O O O	time to workout
O O O O O O O	show me the alarms that are set
O O O O O B_event_name	what are the details on umf
O O O O	tell me again .
O O O O O B_house_place O	lower the lights in the house please
O O O O	show me movie times
O O O O O B_list_name I_list_name	delete butterfly clips from my wish list
O B_person B_personal_info	where seth lives
O O B_timeofday O B_place_name	is it noon in paris
O O O O O B_food_type B_business_type O B_order_type I_order_type	could you please recommend a mexican restaurant for take out
O O O	start over .
O O O O O O O	i would like to hear again .
O O O O O O O	it 's fantastic , musch appreciated .
O O O O	set off this alarm
O O O O	which song is this
O O O O O	could you turn off light
O B_food_type B_business_type O O O O O	what mexican restaurants are there nearby for takeout
O O O O O O O O O O O O O O O O O O O O O O	i want to buy over ear headphones with minimum frequency response of fifteen hz and maximum frequency response twenty two thousand hz
O O O O O O O	olly will you shut up please .
O O O O O O B_food_type I_food_type	how do you pan sear a porterhouse steak
O O O O B_media_type	post this on my facebook
O O O O O O O O	thanks but it is not correct command .
O O B_device_type O O O O	start the radio now on low volume
O O O O O	is traffic to work clear
O O O O B_time I_time	set new alarm on five am
O O O B_device_type	turn off the fan
O O O O	whatever , olly .
O O O O O O O B_place_name	what the time difference from here to ottawa
O O O O O O O O O O O	when do i need to leave to pick up my order
O B_music_genre O	best rap music
O O O O	olly shut down .
O O O O O O O	get rid of item on the list
O O O O O O O	check and confirm the instruction please .
O B_time O B_time I_time B_general_frequency O O B_device_type I_device_type	by ten to eleven am daily start my vacuum cleaner
O O O O O	please reduce the speaker volume
O O O O O O B_joke_type O O	hey olly have you heard any funny jokes lately
O O O O O O	please set this date to repeat
O O O O O O O O O O	could you please help me in listening to the radio
O O O O B_transport_type O O O B_place_name I_place_name O B_place_name I_place_name	what time does the train depart from downtown los angeles to santa barbara
O O O	play podcast one
O O O O O O	make the lights a different color
O O O B_weather_descriptor O B_date I_date	will it get warmer here next week
O O B_event_name O O B_relation I_relation O O O B_date O B_time I_time	schedule my meeting with my girlfriend lisa in the night today at nine pm
U_player_setting O O O B_audiobook_name I_audiobook_name I_audiobook_name	resume the playback of zanes se chronicles
O O O O O O	what movies are going around me
O O O O O O O O O O	can you save this what a nice song for me
O O O O O O O O O O O O	i have no idea regarding to what to do , olly .
O O O B_list_name O	please clean my shopping list
O O O O O O O O O B_order_type	where is the closest spot to order food for pickup
O O O O O O O	please rate current song as five stars
O O O O B_date B_timeofday	cancel my alarm for tomorrow morning
O O O O O O B_definition_word	hey what is the definition of survey
O O O O O O O B_place_name I_place_name	what is the traffic situation right in broadway street
O O B_event_name O O B_time I_time O B_date	delete the meeting alarm at two pm on tuesday
O O O O O O O O O O O	please once again rephrase me about what you have said .
O B_audiobook_name I_audiobook_name O	play the jungle book
O O O O O O	brighten the lights a little bit
O O O O O O O O O	get more information on geographic information about this place
O O O O O B_currency_name I_currency_name I_currency_name O B_currency_name	what 's the exchange between u. s. d. and cad
O O O O O O O O O O O O O	how do i get from my house to the target along I forty
O O O O O	can you begin the brew
B_person I_person B_personal_info I_personal_info	jay 's phone number
O O O B_list_name O O O B_list_name I_list_name I_list_name	please remove the grocery list from my set of lists
O O O O O O B_date I_date	is there anything happening in town this weekend
O O O O O O O O O	tell me it one more time again please .
O B_media_type	check instagram
O O O O O O O B_currency_name I_currency_name O B_currency_name	how much is two thousand five hundred philippine pesos in dollars
O O O O O O B_business_name	can you please order me some mcdonalds
O O O O O B_place_name I_place_name	what 's going on in new york
O O O O O O O	what genre is this song currently playing
O O B_artist_name O O O O O O O O	i love kfi so much he 's by far my favorite
O O B_device_type	turn on vacuum
O O O O O	what am i listening to
O O O O O O O	that is cool , musch appreciated .
O O O O O O	is anyone likes my latest photo
O O B_device_type I_device_type I_device_type	raise the lamp 's light
O O O O O O O O O	oh no , you did task all wrong .
O O O O O O O B_food_type O O O B_place_name I_place_name	i need a place that will deliver pizza to me in benton ar
O O B_business_type O B_order_type I_order_type O	does that restaurant allow call in orders
O O O O O O O	add a new email address which is
O O O O B_transport_type O O B_place_name I_place_name I_place_name I_place_name I_place_name I_place_name	when is the next train arriving to union station from grand central station
O O O O O	how was the traffic now
O O B_podcast_descriptor I_podcast_descriptor	go to next episode
O O O O O B_joke_type O	i want to hear a funny joke
O O O O O O	you are smart , olly .
O O O O O	mute sound on speakers please
O O O O O O O B_place_name I_place_name O B_place_name I_place_name B_time I_time	how heavy is the traffic on the i fifteen in las vegas this hour
O O O O O O	add this email to my contact
O O O	down the volume
O O O O O O O O O	sorry but i think you are not right .
O O O O O	let me know the list
O O O B_transport_type O	give me the train time
O O O O O O O B_food_type	what 's the best way to cook pasta
O O O O O B_transport_type O O B_place_name I_place_name I_place_name	i want to book rajdhani train ticket from mumbai to ahmadabad
O O O O O	thanks for reminding me .
O O O B_weather_descriptor I_weather_descriptor B_timeofday	is it a soft evening tonight
O O O	play current episode
O O B_change_amount I_change_amount	lower volume to half
O O O	top ten movies
O O O O O O O O O	what is a good movie to see right now
U_media_type B_business_name I_business_name O O O O O O O O O	tweet the president and tell him he 's doing a horrible job
U_news_topic	iphone
U_player_setting O O O O O O	resume the audiobook i listened to last
O O O O O O O B_date O B_time I_time	cancel the alarm that is set for tomorrow at eight am
O O O O O	what alarms are currently set
O O O O O O	hey olly tell me a joke
O O O B_person O B_time I_time	check emails from gary for last hour
O O O O B_event_name I_event_name I_event_name B_date O B_time I_time	remind me to have launch with boss today at one pm
O O O O O O O O B_time I_time B_date B_timeofday	put an alarm and wake me up at six am tomorrow morning
O O O O O O	how far away is the sun
O O O O O O O	please would you just cancel it .
O O O O	i need some coffee
O O O O O O	could you please shut up .
O O O O O O B_place_name	what is level of traffic at washington
O O O O O O O O O O O	would you please check and confirm what i last said .
O O O O O O O	your words was not so clear .
O O O O O O B_currency_name I_currency_name I_currency_name O B_currency_name I_currency_name	give me the exchange rate between united states dollar and indian rupee
U_media_type B_business_name I_business_name I_business_name I_business_name I_business_name O O O O O O O O O O O O	tweet insight cable 's customer service and tell them i have been waiting on hold for thirty minutes
O O O O O O O O O	can you further explain me on it please .
O O O O O B_person	show me the email of jack
O O	create list
O O B_transport_type O O O O O	is the train time to a location long
O O O O B_food_type	i need help making pancakes
O O O B_person I_person O O	send email to david davis email address
O O O O B_transport_type O B_place_name	what time does the train departs lagos
O O O O O	play the last radio channel
O O O O O O O O	that 's amazing job , musch appreciated .
O O O O B_person I_person O O	make a list about selena gomez concert schedule
O O O O O O	add paav bhaji in menu card
O O O O B_transport_type O O B_place_name I_place_name	i want the cheapest train ticket to new york
O O O B_business_name B_business_type	locate me the amazon restaurants
O O O O O O O O O O O O O	i am sorry but i think it is not the right command .
O O O O B_alarm_type I_alarm_type O O O B_date	get rid of my wake up alarm set for saturday
O O O O O	find jokes on the web
O O O O O O	what is happening in me area
O O O O O O O O B_business_type O O O O	i would like to know the best rating pubs in the local area
O O O O O O O	directions to the target on I forty
U_player_setting B_media_type	stop audiobook
O O O O O O B_joke_type I_joke_type O	i would like to hear some good funny jokes
O O B_music_genre	i like vocals
O O O O B_transport_type O O O	are there any available train tickets to reserve
O O O O	command was confirmed .
O O O O O O O O O O O	i 'd like to hear the last things spoke again .
O O O O	play the serial podcast
O O O O O O B_house_place	please dim the lights in the bedroom
O O O B_joke_type I_joke_type O B_date	what is the highest rated joke today
O O O O O O O O O O O	i am sorry but it 's not the right answer .
O O B_definition_word O	what does joke mean
O O O O O O B_news_topic I_news_topic I_news_topic I_news_topic	tell me about current status of sunderland vs liverpool match
O O O O O O O	start a game and play with me
U_media_type O O O B_business_name O O O	tweet a complaint to amazon about late shipment
O O O O O O O	add this email to my contact list
O O B_transport_type O O B_place_name O B_place_name	price of train ticket from delhi to mumbai
O O O O O O O O B_definition_word	please tell me what is the definition of cylinder
O O B_weather_descriptor O	is it raining now
O O B_time I_time O	turn off eight am alarm
O O O O O O O	are there any events going on nearby
O O O	time to sleep
O O O O B_place_name I_place_name	any recent news about north korea
O O O O O O O	what day is this event scheduled for
O O O	yeap good .
O O O O O O	please turn up the speaker volume
O O O O O O O O	is my order ready for pick up now
O O O O O B_place_name I_place_name	how is the traffic on third street
O O O O O	please check what said .
O O O O B_house_place O	lower the light of hall percent
O O O O O O	add the item to the list
O O O O	look up in contacts
B_player_setting I_player_setting O O B_podcast_descriptor I_podcast_descriptor I_podcast_descriptor	move on to the next podcast episode
O O O O O B_device_type I_device_type	please decrease the volume of music player
